Recyear,Species.watershed,Watershed_name,Species,Common_name,Count
2002,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2002,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2002,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2003,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,0
2003,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2003,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2003,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,7
2003,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2003,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2003,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2003,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,12
2003,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,0
2003,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2003,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,0
2003,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2003,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2003,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2003,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,3
2003,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2003,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2003,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,6
2003,Mus_musculus.20B,20B,Mus_musculus,House mouse,1
2003,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,0
2003,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,23
2003,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,3
2003,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,11
2003,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2003,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,7
2003,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2003,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2003,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2003,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,1
2003,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,2
2003,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2003,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,27
2003,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2003,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,6
2003,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,14
2003,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,28
2003,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,10
2003,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2003,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,1
2003,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,1
2003,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,0
2003,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2003,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2003,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,0
2003,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2003,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,0
2003,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2003,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,3
2003,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,1
2003,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,22
2003,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,1
2003,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2003,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2003,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2003,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2003,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2003,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,3
2003,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,1
2003,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2003,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,2
2003,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2003,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,1
2003,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,6
2003,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,12
2003,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,4
2003,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2003,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2003,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2003,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2003,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2003,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,1
2003,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,0
2003,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2003,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,1
2003,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2003,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,3
2003,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,2
2003,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,22
2003,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,2
2003,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2003,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,5
2003,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2003,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2003,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2004,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,2
2004,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2004,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2004,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,14
2004,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2004,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2004,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2004,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,14
2004,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,2
2004,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2004,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,0
2004,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2004,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2004,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2004,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,7
2004,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2004,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2004,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,2
2004,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2004,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,1
2004,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,47
2004,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,0
2004,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,3
2004,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2004,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,1
2004,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2004,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2004,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2004,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2004,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2004,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,1
2004,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,9
2004,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2004,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,6
2004,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,1
2004,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,20
2004,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,6
2004,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2004,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,1
2004,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2004,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,0
2004,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,1
2004,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2004,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,1
2004,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2004,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,1
2004,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2004,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,2
2004,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,4
2004,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,31
2004,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,0
2004,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2004,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2004,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2004,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2004,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2004,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,2
2004,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,1
2004,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2004,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,2
2004,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2004,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2004,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,8
2004,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,25
2004,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,1
2004,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2004,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2004,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2004,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2004,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2004,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,8
2004,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,0
2004,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2004,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,1
2004,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2004,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,1
2004,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,9
2004,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,22
2004,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,2
2004,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2004,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,0
2004,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2004,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2004,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2005,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,0
2005,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2005,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2005,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,0
2005,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2005,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2005,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2005,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,12
2005,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,0
2005,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2005,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,2
2005,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2005,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2005,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2005,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,1
2005,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2005,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2005,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,0
2005,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2005,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,1
2005,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,34
2005,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,1
2005,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,3
2005,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2005,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,4
2005,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2005,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2005,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2005,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2005,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2005,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2005,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,0
2005,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2005,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,1
2005,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,3
2005,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,18
2005,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,2
2005,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2005,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,0
2005,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2005,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,0
2005,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2005,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2005,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,0
2005,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2005,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,0
2005,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2005,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,0
2005,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,0
2005,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,40
2005,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,2
2005,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2005,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2005,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2005,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2005,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2005,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2005,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2005,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2005,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,0
2005,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2005,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2005,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,2
2005,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,11
2005,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,2
2005,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2005,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2005,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2005,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2005,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2005,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,2
2005,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,1
2005,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2005,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,0
2005,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2005,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,1
2005,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,12
2005,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,9
2005,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,2
2005,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2005,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,0
2005,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2005,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2005,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2006,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,0
2006,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2006,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2006,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,0
2006,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2006,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2006,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2006,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,9
2006,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,2
2006,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2006,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,0
2006,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2006,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2006,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2006,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2006,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2006,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2006,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,1
2006,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2006,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,2
2006,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,33
2006,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,1
2006,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,23
2006,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2006,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,12
2006,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2006,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2006,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2006,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2006,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2006,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2006,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,0
2006,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2006,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,2
2006,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,0
2006,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,26
2006,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,2
2006,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2006,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,2
2006,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2006,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,0
2006,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2006,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2006,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,0
2006,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2006,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,0
2006,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2006,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,3
2006,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,0
2006,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,42
2006,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,0
2006,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,1
2006,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
